Date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
2010-01-04,30.57,57.72,133.9,4.55,24.27,173.08,30.55,25.68,27.0,56.03,28.55,58.18
2010-01-05,30.63,57.22,134.69,4.55,24.18,176.14,30.35,25.61,27.3,56.9,28.53,58.28
2010-01-06,30.14,56.79,132.25,4.53,24.25,174.26,32.22,25.56,27.29,58.64,28.23,57.85
2010-01-07,30.08,56.27,130.0,4.5,24.56,177.67,32.77,25.39,26.96,58.65,27.75,57.41
2010-01-08,30.28,56.77,133.52,4.52,24.66,174.31,33.15,25.4,27.05,59.3,27.57,60.17
2010-01-11,30.02,57.02,130.31,4.5,24.89,171.56,33.82,24.98,27.0,58.78,26.97,62.82
2010-01-12,29.67,56.03,127.35,4.47,24.78,167.82,39.17,24.97,26.55,57.04,26.77,62.4
2010-01-13,30.09,56.53,129.11,4.43,24.98,169.07,40.51,25.62,26.7,58.48,27.05,62.07
2010-01-14,29.92,56.16,127.35,4.47,24.95,168.53,39.03,26.05,26.76,59.46,26.95,62.2
2010-01-15,29.42,56.25,127.14,4.4,24.88,165.21,39.02,26.26,27.44,58.41,26.39,61.93
2010-01-19,30.72,57.55,127.61,4.44,25.0,166.86,38.09,26.48,27.99,59.95,26.86,62.25
2010-01-20,30.25,57.2,125.78,4.41,24.52,167.79,37.69,26.34,27.88,57.28,25.93,61.16
2010-01-21,29.72,56.63,126.62,4.35,26.76,160.87,37.54,25.85,27.39,53.24,25.41,59.7
2010-01-22,28.25,56.6,121.43,4.29,26.58,154.12,36.5,25.18,27.14,51.7,25.04,58.75
2010-01-25,29.01,55.71,120.31,4.34,26.58,154.98,36.45,25.24,27.56,52.48,25.18,58.75
2010-01-26,29.42,56.58,119.48,4.33,26.78,150.88,36.28,24.86,27.98,51.12,25.23,58.64
2010-01-27,29.7,57.74,122.75,4.33,26.82,151.5,37.04,25.63,27.36,50.94,25.18,59.34
2010-01-28,28.47,58.08,126.03,4.27,26.52,153.29,36.3,24.94,27.43,49.2,24.3,58.96
2010-01-29,27.44,58.48,125.41,4.22,26.26,148.72,36.69,24.99,26.54,48.5,23.87,57.77
2010-02-01,27.82,58.72,118.87,4.25,26.9,153.13,37.24,25.34,26.8,51.66,24.08,58.39
2010-02-02,27.98,59.23,118.12,4.3,28.0,156.94,37.83,25.26,26.83,52.72,24.34,58.62
2010-02-03,28.46,59.07,119.1,4.27,28.28,157.23,37.85,24.76,26.6,51.32,24.04,58.87
2010-02-04,27.44,57.53,115.94,4.15,27.92,150.68,36.62,22.21,26.12,48.23,22.86,57.29
2010-02-05,27.92,57.68,117.39,4.15,27.7,154.16,35.48,22.07,25.84,48.82,22.53,57.2
2010-02-08,27.73,57.46,116.83,4.14,27.84,151.1,35.67,22.64,25.93,46.9,22.71,56.62
2010-02-09,28.03,57.21,118.03,4.15,28.12,152.49,35.83,22.34,26.26,50.07,23.28,57.41
2010-02-10,27.87,56.84,117.36,4.13,28.03,153.63,35.59,22.69,25.92,49.8,23.26,57.07
2010-02-11,28.38,56.5,120.09,4.17,28.44,154.05,36.63,22.9,26.32,51.6,23.02,56.72
2010-02-12,28.63,56.48,119.66,4.21,28.33,153.93,37.01,22.55,26.75,50.76,22.8,56.15
2010-02-16,29.06,56.99,117.53,4.41,29.18,157.4,37.18,22.53,27.18,52.96,23.32,57.33
2010-02-17,28.94,57.2,116.31,4.43,29.43,157.26,36.73,22.48,27.45,53.81,23.35,57.51
2010-02-18,28.99,57.27,118.08,4.49,29.76,155.73,36.64,22.2,27.44,53.95,23.76,57.17
2010-02-19,28.81,57.38,117.52,4.51,29.42,156.18,36.6,22.26,27.38,53.32,23.65,57.81
2010-02-22,28.63,57.1,118.01,4.52,29.54,156.71,36.37,22.42,27.45,53.64,23.55,57.95
2010-02-23,28.15,56.38,117.24,4.44,29.33,156.7,36.01,22.2,27.34,52.14,22.87,58.4
2010-02-24,28.66,56.74,119.72,4.47,30.0,158.33,36.14,22.18,27.3,51.46,23.07,58.76
2010-02-25,28.86,56.25,118.2,4.48,30.28,156.44,36.47,22.15,27.44,51.14,23.17,58.42
2010-02-26,29.23,56.61,118.4,4.46,30.06,156.35,36.32,22.44,27.7,51.95,23.39,58.74
2010-03-01,29.86,56.9,124.54,4.53,31.08,156.54,37.99,23.27,28.25,52.66,23.62,58.85
2010-03-02,29.84,56.87,125.53,4.63,30.86,158.75,38.02,23.18,28.24,53.2,23.91,59.16
2010-03-03,29.9,56.9,125.89,4.38,30.59,157.72,38.88,23.22,27.7,54.92,24.09,59.18
2010-03-04,30.1,56.77,128.53,4.33,30.54,163.61,38.27,23.3,27.9,54.55,23.99,59.2
2010-03-05,31.28,57.24,128.91,4.42,30.83,167.18,38.82,23.95,28.0,56.57,24.59,59.49
2010-03-08,31.3,57.61,130.11,4.44,31.17,169.84,38.67,24.56,27.96,56.12,24.64,59.8
2010-03-09,31.86,57.76,128.82,4.37,30.82,168.85,39.0,24.65,28.03,55.77,24.42,60.29
2010-03-10,32.12,57.78,130.51,4.39,30.93,171.94,39.44,24.96,28.14,56.12,24.65,60.73
2010-03-11,32.21,57.49,133.58,4.4,31.6,173.51,40.3,25.02,28.21,56.06,24.49,62.47
2010-03-12,32.37,57.43,131.82,4.42,31.76,174.96,40.51,25.0,28.44,56.2,24.61,62.32
2010-03-15,31.98,56.89,131.13,4.44,31.56,173.53,39.98,25.01,28.34,55.58,24.2,62.7
2010-03-16,32.06,57.42,131.79,4.44,31.72,176.19,40.15,24.93,28.16,56.68,24.51,62.48
2010-03-17,32.02,57.43,131.34,4.43,31.96,176.64,39.85,24.86,28.22,57.37,24.66,62.88
2010-03-18,32.09,58.31,132.76,4.43,31.9,177.45,39.65,24.63,28.16,56.92,24.38,64.42
2010-03-19,31.75,60.0,130.35,4.41,31.56,177.9,39.85,24.44,27.52,55.46,23.93,64.33
2010-03-22,32.11,60.09,130.47,4.5,32.48,176.16,40.19,24.71,27.73,56.54,23.85,63.96
2010-03-23,32.62,60.06,129.26,4.54,32.65,174.83,40.02,24.56,27.82,58.12,24.02,64.62
2010-03-24,32.77,59.07,128.04,4.46,31.84,174.41,39.3,24.47,27.82,57.61,23.51,63.77
2010-03-25,32.38,59.26,134.73,4.42,31.7,174.9,39.02,24.61,27.76,56.54,23.65,63.65
2010-03-26,32.99,59.41,135.06,4.41,31.96,172.87,39.17,24.62,27.78,57.78,23.96,63.67
2010-03-29,33.2,59.91,135.12,4.49,32.54,174.05,39.2,24.8,28.0,58.9,24.04,64.13
2010-03-30,33.69,60.09,136.58,4.45,32.75,171.38,39.17,25.24,28.31,59.38,23.79,64.53
2010-03-31,33.57,59.84,135.77,4.45,32.44,170.63,38.9,25.4,28.45,59.18,23.7,64.41
2010-04-01,,,,,32.79,170.22,,25.39,28.82,61.08,24.01,64.15
2010-04-05,34.07,60.42,131.49,4.49,32.38,173.16,39.26,25.56,29.38,61.56,24.08,64.18
2010-04-06,34.22,60.29,135.56,4.5,31.64,172.9,39.2,25.88,29.1,61.55,23.76,64.22
2010-04-07,34.37,60.35,134.87,4.49,31.74,176.36,38.94,25.57,28.98,60.44,23.49,63.67
2010-04-08,34.28,60.52,140.96,4.45,32.02,179.5,38.25,25.69,29.2,60.59,23.57,64.27
2010-04-09,34.54,60.9,140.06,4.4,32.73,179.12,38.51,25.89,29.44,60.68,24.13,64.44
2010-04-12,34.61,60.37,141.2,4.42,32.96,177.84,38.11,25.96,29.54,60.64,24.46,64.76
2010-04-13,34.63,60.68,140.16,4.41,32.92,179.25,38.22,25.85,29.67,60.28,24.55,64.88
2010-04-14,35.1,61.14,144.28,4.44,33.36,184.92,38.57,26.31,29.7,61.6,24.72,65.45
2010-04-15,35.56,60.64,145.82,4.44,33.6,184.27,38.49,26.26,29.47,60.53,24.47,68.89
2010-04-16,35.34,60.72,142.17,4.36,33.94,160.7,38.38,25.95,29.36,58.74,23.82,68.21
2010-04-19,35.3,61.07,142.43,4.3,33.71,163.32,37.35,25.73,29.36,58.76,23.67,68.29
2010-04-20,34.94,60.18,144.2,4.38,34.28,159.98,37.49,26.14,29.79,58.38,23.56,68.06
2010-04-21,37.03,58.71,146.43,4.38,33.82,158.93,37.17,26.06,29.8,57.56,23.1,68.12
2010-04-22,38.07,58.16,150.09,4.38,34.48,159.05,37.23,26.16,29.76,57.5,22.8,68.26
2010-04-23,38.69,58.88,143.63,4.41,34.75,157.4,37.12,26.72,29.88,58.22,23.27,68.86
2010-04-26,38.5,58.43,147.11,4.42,34.99,152.03,36.91,26.58,29.86,58.58,23.1,68.52
2010-04-27,37.43,57.84,142.02,4.38,33.53,153.04,36.93,25.48,29.4,54.91,21.93,66.22
2010-04-28,37.37,58.18,139.35,4.39,33.3,157.01,37.64,25.3,29.07,54.54,21.74,68.31
2010-04-29,38.38,58.59,141.73,4.45,33.1,160.24,42.52,25.54,29.4,53.98,22.11,69.7
2010-04-30,37.3,57.31,137.1,4.46,32.96,145.2,41.83,24.8,29.0,50.86,22.59,69.14
2010-05-03,38.05,57.59,137.49,4.51,33.06,149.5,41.79,25.07,29.06,47.92,22.57,70.7
2010-05-04,36.95,56.83,129.83,4.46,32.53,149.45,41.54,25.12,28.41,48.03,21.24,68.94
2010-05-05,36.57,56.6,130.93,4.46,31.4,148.19,42.02,23.79,27.22,48.27,20.75,67.18
2010-05-06,35.18,54.75,128.71,4.39,30.4,142.32,40.71,23.03,26.16,45.36,19.16,65.0
2010-05-07,33.69,54.46,124.98,4.34,29.26,142.99,39.92,22.31,26.68,45.93,19.05,63.93
2010-05-10,36.28,55.58,131.29,4.57,31.41,143.83,41.89,23.03,27.69,49.83,21.22,67.48
2010-05-11,36.65,55.93,130.46,4.57,31.57,141.97,42.16,22.32,28.14,48.47,20.18,66.99
2010-05-12,37.44,56.6,133.87,4.64,31.95,147.2,42.82,23.26,28.54,49.17,20.24,68.23
2010-05-13,36.91,55.88,131.47,4.67,31.6,144.65,42.17,23.23,28.44,49.06,19.52,66.79
2010-05-14,36.26,54.69,128.53,4.6,30.52,143.23,41.94,21.24,28.52,47.14,18.59,65.75
2010-05-17,36.32,54.81,128.91,4.65,30.88,142.64,41.49,21.08,28.22,45.63,18.89,65.55
2010-05-18,36.05,54.67,126.28,4.6,30.22,137.36,41.34,20.28,28.28,44.73,18.98,65.29
2010-05-19,35.48,55.26,124.59,4.52,30.04,140.1,40.58,20.24,27.88,43.68,19.28,65.13
2010-05-20,33.97,52.94,119.71,4.37,29.02,136.1,39.47,20.55,27.4,39.87,19.11,63.43
2010-05-21,34.62,52.44,122.72,4.39,29.45,140.62,39.3,21.38,28.12,42.48,19.74,62.38
2010-05-24,35.25,52.66,122.12,4.38,29.3,136.69,39.03,20.98,27.96,42.08,18.85,61.65
2010-05-25,35.03,52.55,124.86,4.32,28.78,142.56,39.63,20.69,27.68,42.86,18.89,61.97
2010-05-26,34.87,50.36,123.21,4.36,28.24,140.3,40.51,20.5,28.42,43.33,18.23,61.96
2010-05-27,36.19,51.43,126.7,4.48,29.34,144.95,42.25,20.78,28.84,47.31,19.42,63.57
2010-05-28,36.7,51.78,125.46,4.49,29.14,144.26,42.04,20.18,28.78,46.1,19.12,62.76
2010-06-01,37.26,50.76,123.24,4.43,28.96,141.86,41.49,20.04,28.62,44.75,18.74,61.17
2010-06-02,37.71,56.09,126.31,4.55,29.34,144.83,42.93,20.1,29.2,46.71,19.57,62.59
2010-06-03,37.59,55.64,128.76,4.66,29.76,144.04,43.41,20.2,29.59,46.36,19.29,63.01
2010-06-04,36.57,54.34,122.77,4.58,27.67,142.25,41.6,19.67,29.0,43.88,18.3,60.56
2010-06-07,35.85,53.51,122.01,4.53,27.44,138.68,42.45,20.01,28.85,43.28,17.94,58.45
2010-06-08,35.62,53.82,118.84,4.5,28.04,137.78,42.14,19.75,28.98,44.9,18.1,58.97
2010-06-09,34.74,53.15,117.91,4.48,28.5,136.8,42.67,19.55,28.92,44.76,17.81,58.62
2010-06-10,35.79,54.01,123.21,4.6,29.06,133.77,43.94,20.51,29.12,48.18,19.07,60.84
2010-06-11,36.22,54.1,123.03,4.61,28.93,135.64,44.99,20.49,29.08,47.29,19.39,61.2
2010-06-14,36.33,54.07,123.83,4.6,29.08,133.44,44.45,20.42,29.18,47.99,19.35,61.08
2010-06-15,37.1,55.12,126.84,4.63,30.12,136.9,44.8,20.96,29.32,49.95,20.19,62.66
2010-06-16,38.18,55.22,126.9,4.66,29.72,137.06,45.01,21.06,29.4,49.58,19.8,62.41
2010-06-17,38.84,55.44,125.89,4.66,29.86,137.32,44.84,21.4,29.4,49.2,20.1,62.2
2010-06-18,39.15,55.2,125.83,4.66,29.97,138.18,44.51,21.43,29.24,49.47,20.04,62.5
2010-06-21,38.6,56.52,122.55,4.66,29.49,137.74,44.58,22.33,29.2,50.71,20.06,62.17
2010-06-22,39.12,56.12,122.31,4.53,28.88,134.79,43.91,22.09,29.09,49.89,19.83,60.4
2010-06-23,38.71,56.2,121.45,4.55,28.67,135.07,43.74,21.98,28.92,51.05,20.0,60.38
2010-06-24,38.43,56.15,118.33,4.52,28.26,134.98,43.62,21.49,28.98,48.99,19.46,60.09
2010-06-25,38.1,56.26,121.0,4.54,28.12,139.66,44.62,21.84,29.5,48.78,19.53,60.35
2010-06-28,38.33,55.41,117.8,4.6,28.1,136.66,45.06,21.15,29.74,48.4,19.43,59.63
2010-06-29,36.6,54.12,108.61,4.53,27.7,133.76,43.37,20.3,29.23,45.42,18.4,57.54
2010-06-30,35.93,52.6,109.26,4.48,27.86,131.27,43.53,19.95,29.35,43.6,18.51,56.89
2010-07-01,35.5,52.02,110.96,4.4,28.46,131.14,42.81,20.27,28.98,44.26,19.15,58.0
2010-07-02,35.28,51.7,109.14,4.37,28.7,131.08,43.09,20.28,29.27,44.33,19.05,56.76
2010-07-06,35.52,51.3,110.06,4.34,29.33,132.26,42.47,20.0,29.46,45.48,19.52,57.2
2010-07-07,36.95,51.4,113.43,4.41,30.2,135.83,43.82,20.76,29.88,46.88,20.5,59.47
2010-07-08,36.87,52.23,116.22,4.46,30.75,135.46,44.44,20.97,29.98,47.28,20.76,59.96
2010-07-09,37.09,52.56,117.26,4.48,31.1,138.06,44.72,21.55,30.08,48.29,20.55,60.06
2010-07-12,36.76,52.44,119.51,4.47,31.08,137.25,43.6,21.37,30.03,46.89,20.4,60.02
2010-07-13,35.97,52.76,123.65,4.58,31.86,140.25,44.65,21.46,30.5,47.55,20.82,61.3
2010-07-14,36.1,52.62,123.3,4.56,32.56,139.06,44.25,21.32,30.52,47.58,21.03,61.76
2010-07-15,35.92,52.92,122.06,4.55,32.46,145.22,44.82,21.18,30.72,47.12,21.4,61.34
2010-07-16,35.7,52.17,118.49,4.43,31.74,146.17,43.63,19.72,30.79,45.76,20.75,59.68
2010-07-19,35.08,53.6,119.94,4.44,31.4,145.68,43.89,19.58,31.08,46.54,21.07,60.46
2010-07-20,35.98,53.2,120.1,4.47,31.21,148.91,43.35,20.53,31.67,49.14,21.17,60.88
2010-07-21,36.32,52.25,117.43,4.43,30.58,146.99,42.51,20.15,31.48,48.54,20.54,60.01
2010-07-22,37.0,53.31,120.07,4.51,31.14,146.55,43.04,20.84,31.52,50.61,21.37,63.15
2010-07-23,37.13,52.75,118.87,4.59,31.34,147.38,42.5,21.29,31.44,51.95,21.58,63.67
2010-07-26,37.04,53.67,118.4,4.64,31.48,148.2,42.75,21.28,31.66,51.97,21.91,64.88
2010-07-27,37.73,54.51,117.13,4.62,31.72,147.23,41.26,21.42,30.48,52.39,22.02,64.66
2010-07-28,37.28,53.76,117.13,4.57,31.0,147.2,44.05,21.01,30.68,52.39,21.99,64.8
2010-07-29,36.87,53.37,116.86,4.56,31.2,152.58,44.05,20.84,31.05,52.38,22.94,64.39
2010-07-30,36.75,54.53,117.89,4.56,31.12,150.82,44.83,21.0,30.72,51.92,22.81,65.0
2010-08-02,37.41,54.87,120.07,4.55,31.72,152.74,45.4,20.25,31.24,54.65,23.56,66.6
2010-08-03,37.42,54.71,122.42,4.52,31.39,153.19,44.92,20.09,31.02,54.6,23.54,66.6
2010-08-04,37.57,55.76,127.58,4.53,31.64,156.41,46.04,20.53,31.46,54.72,23.43,67.38
2010-08-05,37.39,55.32,127.83,4.51,31.66,155.92,46.51,20.16,31.94,54.85,23.49,67.42
2010-08-06,37.16,55.94,128.32,4.42,31.73,155.18,47.21,20.74,31.74,55.19,23.54,66.7
2010-08-09,37.39,55.66,128.83,4.49,31.96,155.4,47.22,21.49,31.44,55.12,23.61,67.42
2010-08-10,37.06,55.72,130.0,4.41,31.48,153.9,46.41,21.64,31.02,53.91,23.58,67.21
2010-08-11,35.74,53.69,125.89,4.34,30.18,149.25,45.93,20.97,30.17,50.89,22.46,65.21
2010-08-12,35.97,54.75,126.56,4.31,29.4,149.42,45.43,21.18,30.01,50.63,22.54,64.48
2010-08-13,35.59,55.02,124.69,4.26,28.91,148.08,45.76,21.06,30.5,51.0,22.31,64.44
2010-08-16,35.38,54.08,126.07,4.25,28.72,147.76,45.43,21.04,30.54,51.85,22.38,64.65
2010-08-17,36.0,53.96,128.86,4.33,29.28,148.59,45.84,21.4,30.44,52.86,22.52,66.02
2010-08-18,36.15,54.14,129.65,4.3,29.36,149.2,46.0,21.29,30.5,52.71,22.68,66.17
2010-08-19,35.7,52.72,127.57,4.22,29.02,147.05,44.9,20.89,30.44,51.53,22.25,65.42
2010-08-20,35.66,52.34,127.76,4.25,28.7,148.24,45.0,20.64,30.56,51.05,21.88,65.1
2010-08-23,35.11,51.95,126.6,4.16,28.28,146.74,44.71,20.52,30.5,50.84,21.84,65.22
2010-08-24,34.28,51.06,124.53,4.11,28.24,143.95,43.51,20.25,30.54,47.93,21.62,63.85
2010-08-25,34.7,51.84,126.85,4.13,28.46,144.68,43.9,20.61,30.5,48.6,21.55,63.35
2010-08-26,34.33,50.93,124.86,4.13,28.32,141.81,43.51,20.32,30.64,48.68,21.55,63.43
2010-08-27,34.52,52.08,126.64,4.19,28.68,139.75,44.03,20.66,30.58,50.41,22.35,64.47
2010-08-30,34.64,51.63,123.79,4.16,27.86,136.66,43.37,20.27,30.26,49.28,21.9,63.94
2010-08-31,34.73,51.04,124.83,4.13,28.04,136.63,42.89,19.77,30.08,50.22,22.17,63.8
2010-09-01,35.76,52.59,132.49,4.25,29.04,139.74,43.89,20.11,30.65,54.11,22.86,66.19
2010-09-02,36.02,52.51,135.21,4.27,29.18,139.78,44.76,20.47,30.64,54.02,22.9,67.12
2010-09-03,36.97,52.91,138.79,4.3,29.56,147.29,44.61,20.7,30.93,54.89,23.24,67.64
2010-09-07,36.83,52.51,137.22,4.27,28.79,145.21,44.58,20.05,30.84,53.03,22.57,67.08
2010-09-08,37.56,52.94,139.14,4.29,29.18,147.54,45.0,19.44,30.84,53.5,22.72,67.56
2010-09-09,37.58,53.79,140.38,4.32,29.18,149.14,45.01,19.2,30.61,54.29,22.78,67.65
2010-09-10,37.63,54.35,142.44,4.29,29.32,150.39,45.04,19.81,30.82,54.22,22.88,67.76
2010-09-13,38.15,54.4,145.07,4.34,29.42,154.37,44.54,19.3,30.73,55.79,23.22,67.53
2010-09-14,38.29,54.52,145.75,4.37,29.48,152.53,46.02,19.98,30.83,56.01,23.6,67.45
2010-09-15,38.6,55.3,145.45,4.42,29.66,152.56,46.98,21.02,30.8,56.02,23.68,67.66
2010-09-16,39.51,55.1,148.13,4.49,29.6,152.23,48.95,21.03,30.9,55.83,23.88,66.72
2010-09-17,39.34,55.22,148.32,4.47,29.44,150.98,48.3,21.37,30.57,55.74,23.51,66.68
2010-09-20,40.46,55.94,151.3,4.54,30.18,151.9,49.23,21.87,30.7,56.34,23.98,66.9
2010-09-21,40.54,55.75,150.73,4.53,30.16,151.4,49.65,21.7,30.55,56.22,24.34,66.99
2010-09-22,41.11,56.27,151.83,4.51,30.18,148.07,49.41,21.9,30.64,57.15,24.21,67.52
2010-09-23,41.27,55.72,152.85,4.02,30.02,144.91,49.59,21.94,30.6,56.81,23.99,66.39
2010-09-24,41.76,56.32,160.73,4.24,30.7,147.28,50.17,22.16,30.92,58.69,24.83,67.27
2010-09-27,41.6,55.69,159.37,4.2,30.65,146.0,49.52,22.24,30.99,58.48,24.61,67.08
2010-09-28,40.98,56.0,159.7,4.14,31.4,145.01,49.95,22.3,31.11,59.6,24.91,67.18
2010-09-29,41.05,54.94,158.99,4.12,32.06,144.42,50.0,22.26,31.31,59.28,24.71,66.74
2010-09-30,40.54,55.11,157.06,4.12,31.62,144.58,49.2,22.4,31.46,58.73,24.72,66.69
2010-10-01,40.36,55.51,153.71,4.1,31.64,147.7,49.09,22.48,31.91,59.83,25.04,66.44
2010-10-04,39.81,55.05,155.39,4.1,31.46,146.57,49.77,22.26,31.94,58.59,24.74,66.12
2010-10-05,41.28,56.12,160.87,4.19,31.88,149.57,51.16,22.59,31.74,60.71,25.58,67.88
2010-10-06,41.31,55.83,155.4,4.2,31.28,150.84,50.78,22.33,31.82,62.35,25.7,67.81
2010-10-07,41.32,55.96,156.27,4.21,31.5,151.11,49.39,22.09,32.04,61.58,26.06,67.37
2010-10-08,42.01,56.39,155.55,4.26,32.83,152.66,49.13,22.26,31.76,62.78,26.18,67.53
2010-10-11,42.19,56.1,153.03,4.3,32.7,152.2,48.88,22.29,32.04,62.17,26.38,67.35
2010-10-12,42.65,55.94,156.48,4.29,33.5,155.21,49.76,22.21,32.08,61.44,26.41,67.24
2010-10-13,42.88,55.49,155.17,4.28,33.26,154.73,49.49,23.09,32.19,64.06,26.87,68.66
2010-10-14,43.19,54.86,155.53,4.27,33.25,151.59,48.54,23.27,31.78,65.89,27.35,69.4
2010-10-15,44.96,56.71,164.64,4.28,33.62,150.69,48.74,23.37,31.75,66.41,27.17,69.31
2010-10-18,45.43,57.96,163.56,4.26,33.52,153.7,49.5,23.54,31.68,65.44,27.29,69.5
2010-10-19,44.21,57.33,158.67,4.19,32.76,156.72,49.83,23.7,31.5,62.06,26.59,68.74
2010-10-20,44.36,57.73,158.67,4.23,33.12,159.6,50.8,24.05,31.62,64.36,27.04,69.65
2010-10-21,44.22,57.62,164.97,4.2,33.06,159.3,50.28,24.32,31.63,64.47,26.68,69.59
2010-10-22,43.92,57.55,169.13,4.23,33.13,157.76,50.9,24.26,31.76,64.36,26.87,69.83
2010-10-25,44.12,57.95,169.0,4.23,32.74,157.39,51.22,24.52,31.77,66.07,26.76,69.32
2010-10-26,44.01,57.26,169.95,4.22,32.4,158.29,51.65,24.35,31.86,66.11,26.67,69.42
2010-10-27,43.98,57.03,167.51,4.22,32.38,160.15,54.91,24.58,31.74,64.72,26.5,67.98
2010-10-28,43.61,57.27,166.84,4.2,32.2,163.24,54.52,23.95,31.8,65.21,27.01,67.66
2010-10-29,43.0,57.19,165.23,4.23,35.58,161.13,54.31,24.01,31.55,65.12,27.05,67.34
2010-11-01,43.45,57.43,162.58,4.23,34.93,161.57,54.12,23.9,31.61,65.24,26.72,67.34
2010-11-02,44.19,57.34,164.61,4.28,35.28,162.82,54.76,24.6,31.58,66.63,27.56,68.3
2010-11-03,44.69,57.3,168.47,4.26,35.5,162.63,55.89,25.18,31.78,66.78,26.69,68.63
2010-11-04,45.47,56.01,168.93,4.3,36.06,166.39,55.97,25.49,32.0,70.52,26.95,69.37
2010-11-05,45.3,55.42,170.77,4.31,36.08,171.07,56.29,25.63,32.15,70.8,26.36,69.79
2010-11-08,45.52,55.29,171.99,4.34,35.92,169.2,57.18,25.28,32.0,70.62,25.87,69.48
2010-11-09,45.15,54.93,170.27,4.31,35.51,166.55,56.75,25.15,32.4,70.51,25.41,68.99
2010-11-10,45.43,54.7,173.33,4.35,35.24,167.22,56.73,25.36,32.06,70.78,25.22,68.07
2010-11-11,45.24,54.62,170.37,4.4,35.94,167.71,56.9,25.21,32.18,71.48,24.58,68.28
2010-11-12,44.0,54.47,165.68,4.36,35.89,165.83,56.52,24.32,31.96,69.49,24.68,68.12
2010-11-15,43.86,54.51,158.9,4.32,36.36,167.22,57.68,24.29,31.94,69.23,24.59,68.07
2010-11-16,43.08,54.03,157.78,4.3,35.49,165.1,56.96,23.31,30.62,66.3,24.13,67.51
2010-11-17,42.93,53.87,158.35,4.31,36.17,164.89,57.9,23.46,30.66,65.76,24.15,67.24
2010-11-18,44.06,55.14,164.17,4.35,37.24,167.35,58.77,24.25,30.74,68.71,24.7,68.17
2010-11-19,43.82,55.0,164.82,4.36,37.68,166.67,59.91,24.39,31.07,68.01,24.9,69.11
2010-11-22,44.77,54.74,170.39,4.42,38.13,161.05,60.87,24.34,31.13,67.75,24.22,68.79
2010-11-23,44.1,53.6,168.2,4.38,37.77,157.78,60.2,23.56,31.14,65.02,23.1,68.16
2010-11-24,44.97,53.83,177.25,4.5,37.96,160.26,61.21,23.78,30.85,66.45,23.14,69.59
2010-11-26,45.0,53.56,177.2,4.49,37.9,158.22,61.0,23.52,30.75,65.51,22.39,69.1
2010-11-29,45.27,53.32,179.49,4.51,37.45,159.28,60.67,23.56,30.8,64.45,21.99,69.88
2010-11-30,44.45,52.69,175.4,4.44,37.46,156.14,60.12,23.7,30.75,64.13,21.33,70.13
2010-12-01,45.2,53.52,176.55,4.23,38.58,158.45,61.79,24.82,30.68,66.53,22.43,71.44
2010-12-02,45.45,53.84,176.53,4.14,39.02,162.5,62.18,24.92,30.82,68.94,22.86,71.86
2010-12-03,45.35,53.73,175.68,4.18,38.66,162.31,62.86,24.91,30.74,70.08,23.15,71.8
2010-12-06,45.74,53.4,178.05,4.19,38.94,162.65,62.9,25.32,30.8,70.31,22.67,71.69
2010-12-07,45.46,53.13,176.77,4.2,39.02,161.59,62.23,24.68,30.79,71.02,22.58,71.69
2010-12-08,45.86,53.28,176.29,4.18,38.7,166.14,62.1,25.06,30.58,69.63,22.82,72.01
2010-12-09,45.68,53.4,174.85,4.24,39.12,166.45,62.95,25.12,30.66,69.73,23.0,73.04
2010-12-10,45.79,53.89,175.62,4.3,39.04,168.47,63.13,25.48,30.75,70.27,22.93,72.89
2010-12-13,45.95,54.11,174.25,4.35,38.36,169.48,64.71,25.94,31.2,71.2,23.14,72.77
2010-12-14,45.76,56.76,173.94,4.4,39.47,167.33,65.5,25.41,31.21,70.35,23.25,72.6
2010-12-15,45.77,55.67,175.57,4.62,39.21,165.21,64.36,24.92,30.94,68.93,22.73,72.25
2010-12-16,45.89,56.63,178.04,4.67,39.16,164.46,63.26,22.35,30.96,69.95,22.84,73.76
2010-12-17,45.8,57.42,177.58,4.66,39.65,164.04,63.76,22.13,31.04,69.5,22.54,73.06
2010-12-20,46.03,57.65,183.29,4.67,39.54,166.05,64.57,22.35,30.96,69.08,22.59,72.74
2010-12-21,46.32,57.39,184.75,4.66,40.04,168.23,64.3,21.98,31.26,70.72,22.92,72.88
2010-12-22,46.45,56.95,184.76,4.67,39.9,169.6,64.0,21.74,31.25,70.97,22.9,72.86
2010-12-23,46.23,56.71,182.59,4.66,39.96,167.6,63.61,21.83,31.24,70.39,22.86,72.73
2010-12-27,46.38,56.44,182.14,4.67,39.82,169.83,63.95,22.46,31.14,69.6,22.59,72.81
2010-12-28,46.5,55.96,181.09,4.68,39.8,169.19,63.59,22.45,31.35,70.03,22.5,72.81
2010-12-29,46.47,55.87,183.37,4.69,39.86,167.63,64.04,22.55,31.16,70.82,22.74,72.68
2010-12-30,46.24,55.53,182.75,4.69,39.84,167.64,63.98,22.37,31.42,71.33,22.6,72.68
2010-12-31,46.08,54.9,180.0,4.67,40.35,168.16,63.34,22.41,31.4,71.66,22.81,72.58
2011-01-03,47.08,55.55,184.22,4.69,40.22,173.05,64.34,22.08,31.52,71.6,22.68,72.95
